PDatTime;Age;ACIDT;AIR_T;BASET;CO2_T;EXT_1;EXT_2;FOLET;O2_T;SUBST;WEIGH;AIR;O2;pH;pO2;STIRR;SUBS;TEMP
;;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value
;(h);(ml);(l);(ml);(l);(%);(%);(ml);(l);(ml);(kg);(%);(%);(pH);(%);(rpm);(%);(°C)
03.03.2021 15:47;27,5;38,25;0;69,6;0;5,87E-04;0,009412569;9;0;0;0;0;0;7,012961102;48,94465842;773,8562473;0;30,01264706
03.03.2021 15:52;27,58333333;38,25;0;69,6;0;7,83E-03;2,17E-03;9;0;0;0;0;0;6,996100864;49,3552186;780,4716355;0;30,02847209
03.03.2021 15:57;27,66666667;38,25;0;69,6;0;9,43E-03;0;9;0;0;0;0;0;6,980879728;49,26792242;796,2766933;0;30,05257168
03.03.2021 16:02;27,75;38,25;0;69,60847259;0;2,76E-03;5,65E-04;9;0;0;0;0;0;6,961716374;49,14160283;805,7018463;0;30,04830008
03.03.2021 16:07;27,83333333;38,25;0;69,81955519;0;7,79E-03;7,23E-03;9;0;0;0;0;0;6,945988188;49,22956995;811,2148391;0;30,04583333
03.03.2021 16:12;27,91666667;38,25;0;71,21103728;0;9,45E-03;2,22E-03;9;0;0;0;0;0;6,947945367;49,11218531;818,4603992;0;30,0583278
03.03.2021 16:17;28;38,25;0;71,92957577;0;2,78E-03;0;9;0;0;0;0;0;6,946118522;49,21669364;825,025014;0;30,08165537
03.03.2021 16:22;28,08333333;38,25;0;72,2958636;0;7,21E-03;0;9;0;0;0;0;0;6,945217076;49,41666434;827,7820978;0;30,0667335
03.03.2021 16:27;28,16666667;38,25;0;72,71428239;0;0,002259358;0;9;0;0;0;0;0;6,947724009;49,52269302;830,6907852;0;30,05920233
03.03.2021 16:32;28,25;38,25;0;73,05506901;0;0;0;9;0;0;0;0;0;6,943597248;49,6446052;839,1732589;0;30,04763859
03.03.2021 16:37;28,33333333;38,25;0;73,48084156;0;5,21E-04;0;9;0;0;0;0;0;6,942;49,54172709;845,1291078;0;30,03421556
03.03.2021 16:42;28,41666667;38,25;0;74,07581927;0;7,18E-03;0;9;0;0;0;0;0;6,9419488;49,23634652;849,1790896;0;30,04154352
03.03.2021 16:47;28,5;38,25;0;74,60736346;0;0,002312;0;9;0;0;0;0;0;6,94128223;48,77012125;860,7479483;0;30,04576545
03.03.2021 16:52;28,58333333;38,25;0;75,08539766;0;0;0;9;0;0;0;0;0;6,942068137;48,99631086;868,7005391;0;30,05650955
03.03.2021 16:57;28,66666667;38,25;0;75,80569869;0;0;5,00E-04;9;0;0;0;0;0;6,946299333;49,06833338;877,8253807;0;30,06
03.03.2021 17:02;28,75;38,25;0;76,66387708;0;0;7,16E-03;9;0;0;0;0;0;6,943556611;49,39664275;884,0869065;0;30,06
03.03.2021 17:07;28,83333333;38,25;0;77,82519812;0;0,0004805;2,37E-03;9;0;0;0;0;0;6,944240173;49,3953166;893,3086668;0;30,06072075
03.03.2021 17:12;28,91666667;38,25;0;78,66449374;0;8,10E-03;0;9;0;0;0;0;0;6,94423805;48,9010731;904,1071482;0;30,07214761
03.03.2021 17:17;29;38,25;0;79,31544793;0;1,67E-02;0;9;0;0;0;0;0;6,944329156;49,14995473;912,476705;0;30,08570131
03.03.2021 17:22;29,08333333;38,25;0;79,8363627;0;4,81E-03;0;9;0;0;0;0;0;6,948989449;49,49836199;915,9731106;0;30,07790234
03.03.2021 17:27;29,16666667;38,25;0;80,65690947;0;0;0;9;0;0;0;0;0;6,945601357;49,56199142;918,7513899;0;30,06362799
03.03.2021 17:32;29,25;38,25;0;81,50640116;0;0;0;9;0;0;0;0;0;6,941858372;49,33157326;921,8526865;0;30,059325
03.03.2021 17:37;29,33333333;38,25;0;82,58328322;0;0;4,49E-04;9;0;0;0;0;0;6,93237186;49,38075897;923,5320356;0;30,04934776
03.03.2021 17:42;29,41666667;38,25;0;83,98056122;0;0;7,53E-03;9;0;0;0;0;0;6,943911151;49,37070925;925,8524165;0;30,05630224
03.03.2021 17:47;29,5;38,25;0;85,80795345;0;0;9,56E-03;9;0;0;0;0;0;6,950505322;49,13485016;933,0500949;0;30,06131578
03.03.2021 17:52;29,58333333;38,25;0;87,17072877;0;0;2,49E-03;9;0;0;0;0;0;6,950784889;49,14334606;936,4294898;0;30,08188889
03.03.2021 17:57;29,66666667;38,25;0;87,80907965;0;0;0;9;0;0;0;0;0;6,947248444;49,14754062;941,6776532;0;30,07810214
03.03.2021 18:02;29,75;38,25;0;88,30582641;0;0;0;9;0;0;0;0;0;6,945203704;49,70324632;941,4060235;0;30,06439684
03.03.2021 18:07;29,83333333;38,25;0;88,99063394;0;0;0;9;0;0;0;0;0;6,932311029;49,28207795;944,6380292;0;30,07058001
03.03.2021 18:12;29,91666667;38,25;0;89,73170714;0;0;0;9;0;0;0;0;0;6,936028838;49,25543257;948,2375673;0;30,06443062
03.03.2021 18:17;30;38,25;0;90,33322951;0;4,00E-04;0;9;0;0;0;0;0;6,940648117;49,25458705;954,2944125;0;30,07236088
03.03.2021 18:22;30,08333333;38,25;0;90,94007668;0;7,02E-03;0;9;0;0;0;0;0;6,943927445;48,14819771;981,3645018;0;30,09842583
03.03.2021 18:27;30,16666667;38,25;0;91,92340837;0;0,002592;0;9;0;0;0;0;0;6,944376409;48,72043085;1017,91299;0;30,127224
03.03.2021 18:32;30,25;38,25;0;92,62573107;0;3,83E-04;3,83E-04;9;0;0;0;0;0;6,945835068;48,98923276;1023,423867;0;30,135
03.03.2021 18:37;30,33333333;38,25;0;93,14598778;0;7,38E-03;7,38E-03;9;0;0;0;0;0;6,939730872;49,37340229;1027,087711;0;30,13442592
03.03.2021 18:42;30,41666667;38,25;0;93,81663;0;9,62E-03;9,62E-03;9;0;0;0;0;0;6,93898555;49,26331249;1037,599589;0;30,12335
03.03.2021 18:47;30,5;38,25;0;94,94053056;0;3,00E-03;3,00E-03;9;0;0;0;0;0;6,936105444;49,2873075;1041,692944;0;30,10892408
03.03.2021 18:52;30,58333333;38,25;0;95,88472861;0;7,00E-03;7,00E-03;9;0;0;0;0;0;6,944222706;48,98577033;1051,946967;0;30,10557408
03.03.2021 18:57;30,66666667;38,25;0;96,92211694;0;3,00E-03;2,62E-03;9;0;0;0;0;0;6,945555183;48,70672633;1065,866172;0;30,11722408
03.03.2021 19:02;30,75;38,25;0;97,68513611;0;7,38E-03;3,83E-04;9;0;0;0;0;0;6,940186911;48,84957244;1080,849768;0;30,14100367
03.03.2021 19:07;30,83333333;38,25;0;98,65816056;0;0,01;7,00E-03;9;0;0;0;0;0;6,932151867;48,67961098;1089,821741;0;30,12899633
03.03.2021 19:12;30,91666667;38,25;0;99,82243194;0;9,62E-03;2,62E-03;9;0;0;0;0;0;6,939184433;47,57254577;1092;0;30,14157775
03.03.2021 19:17;31;38,25;0;100,8627103;0;3,00E-03;3,83E-04;9;0;0;0;0;0;6,940161239;46,39071769;1092;0;30,13949817
03.03.2021 19:22;31,08333333;38,25;0;102,2773578;0;7,00E-03;7,00E-03;9;0;0;0;0;0;6,941100367;45,59576497;1092;0;30,14665
03.03.2021 19:27;31,16666667;38,25;0;103,5762592;0;3,00E-03;2,62E-03;9;0;0;0;0;0;6,939937906;43,78701333;1092;0;30,16050183
03.03.2021 19:32;31,25;38,25;0;104,6540183;0;7,00E-03;3,83E-04;9;0;0;0;0;0;6,941800489;42,49559634;1092;0;30,15392408
03.03.2021 19:37;31,33333333;38,25;0;105,4825;0;3,00E-03;7,00E-03;9;0;0;0;0;0;6,939855061;41,1471041;1092;0;30,15114817
03.03.2021 19:42;31,41666667;38,25;0;106,2305864;0;7,38E-03;2,62E-03;9;0;0;0;0;0;6,937604361;38,37143848;1091,291836;0;30,15148483
03.03.2021 19:47;31,5;38,25;0;106,9168761;0;9,62E-03;0;9;0;0;0;0;0;6,979796283;74,69146667;777,0153002;0;29,76347042
03.03.2021 19:52;31,58333333;38,25;0;107,1;0;3,00E-03;0;9;0;0;0;0;0;7,022720839;56,14115333;548,461809;0;29,29779475
03.03.2021 19:57;31,66666667;38,25;0;107,1;0;7,38E-03;0;9;0;0;0;0;0;7,030068867;44,26303333;640,470103;0;29,21092983
03.03.2021 20:02;31,75;38,25;0;107,1;0;0,01;3,83E-04;9;0;0;0;0;0;7,002520017;51,10877667;716,8399875;0;29,47369242
03.03.2021 20:07;31,83333333;38,25;0;107,1;0;9,62E-03;7,38E-03;9;0;0;0;0;0;6,984954206;50,12121667;664,7187706;0;29,62037958
03.03.2021 20:12;31,91666667;38,25;0;107,1;0;2,62E-03;9,62E-03;9;0;0;0;0;0;6,984089144;52,69132667;607,7153469;0;29,63712958
03.03.2021 20:17;32;38,25;0;107,1;0;3,83E-04;3,00E-03;9;0;0;0;0;0;6,99562295;53,90938;524,1717026;0;29,58634267
03.03.2021 20:22;32,08333333;38,25;0;107,1;0;7,38E-03;7,00E-03;9;0;0;0;0;0;6,995848761;47,31448;589,6205224;0;29,6033945
03.03.2021 20:27;32,16666667;38,25;0;107,1;0;0,01;2,62E-03;9;0;0;0;0;0;6,985986178;32,38999667;528,123232;0;29,71255367
03.03.2021 20:32;32,25;38,25;0;107,1;0;9,62E-03;0;9;0;0;0;0;0;6,978515533;48,65192667;573,5650375;0;29,810139
03.03.2021 20:37;32,33333333;38,25;0;107,1057408;0;3,00E-03;0;9;0;0;0;0;0;6,950344483;46,20577622;663,0158308;0;30,004272
03.03.2021 20:42;32,41666667;38,25;0;107,2107592;0;7,00E-03;0;9;0;0;0;0;0;6,956327522;55,90694024;518,1779679;0;29,99287592
03.03.2021 20:47;32,5;38,25;0;107,25;0;2,62E-03;0;9;0;0;0;0;0;6,968224556;49,42208021;492,8276414;0;29,88426308
03.03.2021 20:52;32,58333333;38,25;0;107,2576544;0;3,83E-04;0;9;0;0;0;0;0;6,962418394;44,35096333;580,245666;0;29,91226858
03.03.2021 20:57;32,66666667;38,25;0;107,4091606;0;7,38E-03;0;9;0;0;0;0;0;6,950947906;49,96289778;625,982266;0;30,06307775
03.03.2021 21:02;32,75;38,25;0;107,7308403;0;9,62E-03;3,83E-04;9;0;0;0;0;0;6,943887033;41,45336422;779,8624925;0;30,21788717
03.03.2021 21:07;32,83333333;38,25;0;108,9500061;0;2,62E-03;7,00E-03;9;0;0;0;0;0;6,934380122;43,49893133;977,9776076;0;30,4976165
03.03.2021 21:12;32,91666667;38,25;0;110,4242531;0;0;2,62E-03;9;0;0;0;0;0;6,923434222;46,64698667;1057,946728;0;30,64152775
03.03.2021 21:17;33;38,25;0;111,8009747;0;0;0;9;0;0;0;0;0;6,939663822;48,84967667;1088,548552;0;30,67928142
03.03.2021 21:22;33,08333333;38,25;0;112,4937592;0;0;3,83E-04;9;0;0;0;0;0;6,959187506;46,08364059;1088,310233;0;30,62773142
03.03.2021 21:27;33,16666667;38,25;0;112,8789267;0;3,83E-04;7,00E-03;9;0;0;0;0;0;6,948831867;43,50785036;1091,737448;0;30,47921858
03.03.2021 21:32;33,25;38,25;0;114,0554319;0;7,00E-03;2,62E-03;9;0;0;0;0;0;6,944055794;44,45647238;1091,918133;0;30,37445367
03.03.2021 21:37;33,33333333;38,25;0;115,3784878;0;2,62E-03;3,83E-04;9;0;0;0;0;0;6,937260383;45,64045782;1091,808867;0;30,2585945
03.03.2021 21:42;33,41666667;38,25;0;116,7685122;0;0;7,00E-03;9;0;0;0;0;0;6,941077767;46,596979;1091,928582;0;30,18890183
03.03.2021 21:47;33,5;38,25;0;118,0612653;0;3,83E-04;2,62E-03;9;0;0;0;0;0;6,938284206;47,92298746;1092,036569;0;30,12404633
03.03.2021 21:52;33,58333333;38,25;0;119,1094442;0;7,00E-03;0;9;0;0;0;0;0;6,939806789;48,06656016;1092,658518;0;30,09277592
03.03.2021 21:57;33,66666667;38,25;0;119,8269206;0;2,62E-03;0;9;0;0;0;0;0;6,942488011;48,94907889;1092,058831;0;30,0667
03.03.2021 22:02;33,75;38,25;0;121,3215244;0;0;3,83E-04;9;0;0;0;0;0;6,930889039;49,55531019;1091,965151;0;30,03784817
03.03.2021 22:07;33,83333333;38,25;0;122,8378944;0;0;7,00E-03;9;0;0;0;0;0;6,942568378;50,88727797;1092,668967;0;30,02885183
03.03.2021 22:12;33,91666667;38,25;0;123,5514136;0;3,83E-04;3,00E-03;9;0;0;0;0;0;6,946046422;55,37816184;1092,213395;0;30,00784817
03.03.2021 22:17;34;38,25;0;124,0382698;0;7,00E-03;7,00E-03;9;0;0;0;0;0;6,944809275;55,6626519;1086,864724;0;29,99885565
03.03.2021 22:22;34,08333333;38,25;0;124,538973;0;2,63E-03;2,63E-03;9;0;0;0;0;0;6,941465148;51,6275181;1033,456372;0;29,97845469
03.03.2021 22:27;34,16666667;38,25;0;125,0734656;0;0;0;9;0;0;0;0;0;6,9428692;50,37107333;1026,933617;0;29,9816
03.03.2021 22:32;34,25;38,25;0;125,59227;0;3,74E-04;0;9;0;0;0;0;0;6,942640111;49,99383667;1023,300236;0;29,99603967
03.03.2021 22:37;34,33333333;38,25;0;126,2176089;0;6,99E-03;0;9;0;0;0;0;0;6,944357356;49,90761333;1025,196953;0;30,00056033
03.03.2021 22:42;34,41666667;38,25;0;127,14519;0;2,64E-03;0;9;0;0;0;0;0;6,947682422;49,14888784;1033,905978;0;30,01047933
03.03.2021 22:47;34,5;38,25;0;127,8696033;0;3,74E-04;3,74E-04;9;0;0;0;0;0;6,943624022;48,92445216;1041,246942;0;30,00396033
03.03.2021 22:52;34,58333333;38,25;0;128,56319;0;7,36E-03;6,99E-03;9;0;0;0;0;0;6,938518022;48,31555333;1069,723179;0;30
03.03.2021 22:57;34,66666667;38,25;0;128,9894711;0;0,01;2,64E-03;9;0;0;0;0;0;6,953166711;47,69347556;1091,028761;0;30
03.03.2021 23:02;34,75;38,25;0;129,4478733;0;0,01;0;9;0;0;0;0;0;6,937123644;50,11046378;1091,819474;0;30
03.03.2021 23:07;34,83333333;38,25;0;130,1611956;0;9,63E-03;0;9;0;0;0;0;0;6,9360584;49,54107289;1092,128844;0;30,00056033
03.03.2021 23:12;34,91666667;38,25;0;130,8270744;0;2,64E-03;0;9;0;0;0;0;0;6,938264022;49,20925378;1092,252604;0;30,01047933
03.03.2021 23:17;35;38,25;0;131,6697244;0;3,74E-04;0;9;0;0;0;0;0;6,9383362;47,17031525;1091,906849;0;30,00452067
03.03.2021 23:22;35,08333333;38,25;0;132,3346722;0;6,99E-03;0;9;0;0;0;0;0;6,944437022;45,20515208;1092,404732;0;30,01047933
03.03.2021 23:27;35,16666667;38,25;0;133,1134933;0;3,01E-03;3,74E-04;9;0;0;0;0;0;6,943058622;41,95454806;1092,190393;0;30,00396033
03.03.2021 23:32;35,25;38,25;0;134,7481044;0;6,99E-03;6,99E-03;9;0;0;0;0;0;6,936736089;39,23212342;1092,200922;0;30
03.03.2021 23:37;35,33333333;38,25;0;135,81935;0;2,64E-03;3,01E-03;9;0;0;0;0;0;6,933090911;36,61343352;1092,237307;0;30
03.03.2021 23:42;35,41666667;38,25;0;137,0414489;0;3,74E-04;6,99E-03;9;0;0;0;0;0;6,937962533;32,46660064;1091,620764;0;30,00056033
03.03.2021 23:47;35,5;38,25;0;137,9120056;0;6,99E-03;2,64E-03;9;0;0;0;0;0;6,940799556;29,2064291;1092,306813;0;30,009919
03.03.2021 23:52;35,58333333;38,25;0;138,7665456;0;3,01E-03;0;9;0;0;0;0;0;6,929536867;25,38209393;1092,381117;0;29,993481
03.03.2021 23:57;35,66666667;38,25;0;140,0395811;0;6,99E-03;0;9;0;0;0;0;0;6,939455533;22,23483851;1092,273;0;29,99603967
04.03.2021 00:02;35,75;38,25;0;140,8770744;0;2,64E-03;0;9;0;0;0;0;0;6,945074711;17,904123;1092,273;0;30
04.03.2021 00:07;35,83333333;38,25;0;141,7197244;0;3,74E-04;0;9;0;0;0;0;0;6,9460984;12,98724188;1092,273;0;30
04.03.2021 00:12;35,91666667;38,25;0;142,3884078;0;6,99E-03;0;9;0;0;0;0;0;6,938967822;8,065107115;1092,273;0;30
04.03.2021 00:17;36;38,25;0;143,2221489;0;2,64E-03;0;9;0;0;0;0;0;6,924462156;1,347350389;1092,288297;0;30
04.03.2021 00:22;36,08333333;38,25;0;144,6037133;0;0;0;9;0;0;0;0;0;6,933020933;0,233412667;1092,559086;0;29,99943967
04.03.2021 00:27;36,16666667;38,25;0;145,5394656;0;0;0;9;0;0;0;0;0;6,938623911;0,191706889;1092,396414;0;29,9884
04.03.2021 00:32;36,25;38,25;0;146,20827;0;3,74E-04;0;9;0;0;0;0;0;6,937165622;0,152055111;1092,559086;0;29,971719
04.03.2021 00:37;36,33333333;38,25;0;147,0022867;0;6,99E-03;0;9;0;0;0;0;0;6,942986222;0,170933333;1092,381117;0;29,92472067
04.03.2021 00:42;36,41666667;38,25;0;148,4441211;0;3,01E-03;0;9;0;0;0;0;0;6,938864356;0,204956444;1092,273;0;29,88792067
04.03.2021 00:47;36,5;38,25;0;149,7393333;0;6,99E-03;3,74E-04;9;0;0;0;0;0;6,940229089;0,132429778;1092,288297;0;29,88
04.03.2021 00:52;36,58333333;38,25;0;150,88373;0;3,01E-03;6,99E-03;9;0;0;0;0;0;6,938394822;0,117708;1092,574383;0;29,88
04.03.2021 00:57;36,66666667;38,25;0;151,9718956;0;7,73E-03;3,01E-03;9;0;0;0;0;0;6,938658733;0,179625333;1092,667203;0;29,87943967
04.03.2021 01:02;36,75;38,25;0;153,8987822;0;1,66E-02;7,36E-03;9;0;0;0;0;0;6,942268978;0,212478222;1092,396414;0;29,86952067
04.03.2021 01:07;36,83333333;38,25;0;155,6156033;0;5,28E-03;9,63E-03;9;0;0;0;0;0;6,936352511;0,178456222;1092,584581;0;29,8766
04.03.2021 01:12;36,91666667;38,25;0;157,2241322;0;0;2,64E-03;9;0;0;0;0;0;6,941159333;0,208903556;1092,873224;0;29,89047933
04.03.2021 01:17;37;38,25;0;158,8392011;0;3,74E-04;0;9;0;0;0;0;0;6,932499511;0,179228667;1092,739281;0;29,88452067
04.03.2021 01:22;37,08333333;38,25;0;160,4722644;0;6,99E-03;0;9;0;0;0;0;0;6,940598889;0,174719556;1092,381117;0;29,89103967
04.03.2021 01:27;37,16666667;38,25;0;162,0505344;0;2,64E-03;3,74E-04;9;0;0;0;0;0;6,925182156;0,178505778;1092,273;0;29,89443967
04.03.2021 01:32;37,25;38,25;0;163,6541433;0;0;6,99E-03;9;0;0;0;0;0;6,923048378;0,151308;1092,288297;0;29,885081
04.03.2021 01:37;37,33333333;38,25;0;165,56292;0;3,74E-04;2,64E-03;9;0;0;0;0;0;6,941252556;0,153972444;1092,559086;0;29,90263967
04.03.2021 01:42;37,41666667;38,25;0;167,1694656;0;7,36E-03;0;9;0;0;0;0;0;6,939717467;0,142292;1092,396414;0;29,92103967
04.03.2021 01:47;37,5;38,25;0;168,6162867;0;9,63E-03;3,74E-04;9;0;0;0;0;0;6,933170689;8,19E-02;1092,574383;0;29,925
04.03.2021 01:52;37,58333333;38,25;0;170,6599889;0;2,64E-03;7,36E-03;9;0;0;0;0;0;6,929504356;7,25E-02;1092,6825;0;29,92556033
04.03.2021 01:57;37,66666667;38,25;0;172,5789256;0;0;9,63E-03;9;0;0;0;0;0;6,937018511;3,81E-02;1092,667203;0;29,93547933
04.03.2021 02:02;37,75;38,25;0;174,1418789;0;0;3,01E-03;9;0;0;0;0;0;6,943231622;6,12E-02;1092,381117;0;29,93064133
04.03.2021 02:07;37,83333333;38,25;0;175,9798567;0;3,74E-04;6,99E-03;9;0;0;0;0;0;6,935346444;2,11E-02;1092,288297;0;29,956438
04.03.2021 02:12;37,91666667;38,25;0;177,6467989;0;6,99E-03;2,64E-03;9;0;0;0;0;0;6,917443533;0;1092,584581;0;29,93800167
04.03.2021 02:17;38;38,25;0;179,1786778;0;3,01E-03;0;9;0;0;0;0;0;6,924221378;0;1092,873224;0;29,94763967
04.03.2021 02:22;38,08333333;38,25;0;181,0149144;0;6,99E-03;0;9;0;0;0;0;0;6,941684733;0;1092,790271;0;29,96603967
04.03.2021 02:27;38,16666667;38,25;0;182,40054;0;2,64E-03;0;9;0;0;0;0;0;6,941037467;0;1093,350034;0;29,97112067
04.03.2021 02:32;38,25;38,25;0;183,7582589;0;3,74E-04;3,74E-04;9;0;0;0;0;0;6,937266556;0;1092,944971;0;29,991519
04.03.2021 02:37;38,33333333;38,25;0;184,9600056;0;6,99E-03;6,99E-03;9;0;0;0;0;0;6,932333778;0;1092,873224;0;29,98896033
04.03.2021 02:42;38,41666667;38,25;0;186,2850911;0;2,64E-03;3,01E-03;9;0;0;0;0;0;6,939493;0;1092,754578;0;29,985
04.03.2021 02:47;38,5;38,25;0;188,3923689;0;0;6,99E-03;9;0;0;0;0;0;6,941677467;0;1092,6825;0;29,985
04.03.2021 02:52;38,58333333;38,25;0;189,8381489;0;0;3,01E-03;9;0;0;0;0;0;6,943607711;0;1092,6825;0;29,985
04.03.2021 02:57;38,66666667;38,25;0;191,3790522;0;0;6,99E-03;9;0;0;0;0;0;6,937591733;0;1092,692698;0;29,98443967
04.03.2021 03:02;38,75;38,25;0;192,6656089;0;0;2,64E-03;9;0;0;0;0;0;6,921216867;0;1092,873224;0;29,9734
04.03.2021 03:07;38,83333333;38,25;0;194,0543967;0;0;0;9;0;0;0;0;0;6,928060822;0;1092,754578;0;29,95952067
04.03.2021 03:12;38,91666667;38,25;0;195,4383967;0;0;0;9;0;0;0;0;0;6,9295816;0;1092,707995;0;29,96603967
04.03.2021 03:17;39;38,25;0;196,6761322;0;3,74E-04;0;9;0;0;0;0;0;6,933151844;0;1093,195003;0;29,96943967
04.03.2021 03:22;39,08333333;38,25;0;197,8299944;0;7,36E-03;3,74E-04;9;0;0;0;0;0;6,934589089;0;1093,565922;0;29,95952067
04.03.2021 03:27;39,16666667;38,25;0;198,84643;0;9,63E-03;7,36E-03;9;0;0;0;0;0;6,9266054;0;1093,602307;0;29,96603967
04.03.2021 03:32;39,25;38,25;0;200,6933056;0;2,64E-03;9,63E-03;9;0;0;0;0;0;6,919008711;0;1092,944971;0;29,97112067
04.03.2021 03:37;39,33333333;38,25;0;202,0139944;0;3,74E-04;2,64E-03;9;0;0;0;0;0;6,9338876;0;1092,847729;0;29,991519
04.03.2021 03:42;39,41666667;38,25;0;202,8617522;0;6,99E-03;0;9;0;0;0;0;0;6,9443038;0;1092,328759;0;29,98952067
04.03.2021 03:47;39,5;38,25;0;204,23173;0;3,01E-03;0;9;0;0;0;0;0;6,943269089;0;1093,455924;0;29,994919
04.03.2021 03:52;39,58333333;38,25;0;205,69892;0;7,36E-03;0;9;0;0;0;0;0;6,932845733;0;1093,04289;0;29,97904133
04.03.2021 03:57;39,66666667;38,25;0;206,7166722;0;0,01;0;9;0;0;0;0;0;6,932242756;0;1092,6825;0;29,99207933
04.03.2021 04:02;39,75;38,25;0;207,7338567;0;9,63E-03;3,74E-04;9;0;0;0;0;0;6,938999889;0;1092,692698;0;30
04.03.2021 04:07;39,83333333;38,25;0;208,5400222;0;3,01E-03;6,99E-03;9;0;0;0;0;0;6,943133222;0;1092,898719;0;30
04.03.2021 04:12;39,91666667;38,25;0;209,8886444;0;6,99E-03;2,64E-03;9;0;0;0;0;0;6,9425654;0;1093,231388;0;30
04.03.2021 04:17;40;38,25;0;210,8100323;0;2,64E-03;0;9;0;0;0;0;0;6,942661515;0;1092,872859;0;30
04.03.2021 04:22;40,08333333;38,25;0;211,5997849;0;0,0003645;0,0003645;9;0;0;0;0;0;6,94145823;0;1092,87305;0;30
04.03.2021 04:27;40,16666667;38,25;0;212,3590475;0;0,006971;0,0073355;9;0;0;0;0;0;6,93862165;0;1092,765192;0;30
04.03.2021 04:32;40,25;38,25;0;213,4789025;0;0,003029;0,0096355;9;0;0;0;0;0;6,9216454;0;1092,882759;0;30
04.03.2021 04:37;40,33333333;38,25;0;215,0243725;0;0,006971;0,0026645;9;0;0;0;0;0;6,934061;0;1092,945549;0;30
04.03.2021 04:42;40,41666667;38,25;0;216,0220325;0;0,0026645;0,0003645;9;0;0;0;0;0;6,94569745;0;1092,765192;0;29,9989065
04.03.2021 04:47;40,5;38,25;0;216,6674675;0;0,0003645;0,006971;9;0;0;0;0;0;6,93959835;0;1092,882759;0;29,97635325
04.03.2021 04:52;40,58333333;38,25;0;217,3683875;0;0,006971;0,003029;9;0;0;0;0;0;6,9435223;0;1092,9555;0;29,9386305
04.03.2021 04:57;40,66666667;38,25;0;217,9477575;0;0,0026645;0,0073355;9;0;0;0;0;0;6,9356687;0;1092,930623;0;29,957463
04.03.2021 05:02;40,75;38,25;0;218,74824;0;0,0003645;0,01;9;0;0;0;0;0;6,92612705;0;1092,479729;0;29,96009025
04.03.2021 05:07;40,83333333;38,25;0;220,4292925;0;0,006971;0,01;9;0;0;0;0;0;6,93756165;0;1092,788574;0;29,97645975
04.03.2021 05:12;40,91666667;38,25;0;221,499935;0;0,003029;0,0096355;9;0;0;0;0;0;6,94094515;0;1093,26584;0;29,9745435
04.03.2021 05:17;41;38,25;0;222,4218225;0;0,006971;0,003029;9;0;0;0;0;0;6,9430071;0;1093,530431;0;29,98100325
04.03.2021 05:22;41,08333333;38,25;0;223,440275;0;0,0026645;0,0073355;9;0;0;0;0;0;6,94535775;0;1092,96197;0;29,985
04.03.2021 05:27;41,16666667;38,25;0;224,119855;0;0,0003645;0,01;9;0;0;0;0;0;6,94369;0;1093,168222;0;29,98554675
04.03.2021 05:32;41,25;38,25;0;224,6238375;0;0,0073355;0,0096355;9;0;0;0;0;0;6,94101805;0;1093,079538;0;29,99600325
04.03.2021 05:37;41,33333333;38,25;0;225,624;0;0,0096355;0,0026645;9;0;0;0;0;0;6,9443284;0;1093,240962;0;29,99945325
04.03.2021 05:42;41,41666667;38,25;0;226,7966625;0;0,003029;0,0003645;9;0;0;0;0;0;6,9443871;0;1093,064611;0;29,98899675
04.03.2021 05:47;41,5;38,25;0;227,4483225;0;0,006971;0,006971;9;0;0;0;0;0;6,9411387;0;1092,970426;0;29,98554675
04.03.2021 05:52;41,58333333;38,25;0;227,94229;0;0,0026645;0,0026645;9;0;0;0;0;0;6,9413942;0;1093,255889;0;29,9954565
04.03.2021 05:57;41,66666667;38,25;0;228,6126925;0;0;0;9;0;0;0;0;0;6,9406787;0;1093,350074;0;29,9895435
04.03.2021 06:02;41,75;38,25;0;229,7585175;0;0;0;9;0;0;0;0;0;6,94289775;0;1093,064611;0;29,99600325
04.03.2021 06:07;41,83333333;38,25;0;230,4904675;0;0;0;9;0;0;0;0;0;6,94275615;0;1092,9555;0;29,9989065
04.03.2021 06:12;41,91666667;38,25;0;231,12237;0;0;0;9;0;0;0;0;0;6,9331677;0;1092,9555;0;29,979087
04.03.2021 06:17;42;38,25;0;232,19063;0;0;0;9;0;0;0;0;0;6,9378755;0;1092,970426;0;29,9920065
04.03.2021 06:22;42,08333333;38,25;0;232,9950325;0;0;0;9;0;0;0;0;0;6,9423942;0;1093,240962;0;30
04.03.2021 06:27;42,16666667;38,25;0;233,5368225;0;0;0;9;0;0;0;0;0;6,9415329;0;1093,079538;0;30
04.03.2021 06:32;42,25;38,25;0;234,0716775;0;0;0;9;0;0;0;0;0;6,94110935;0;1093,240962;0;30,00054675
04.03.2021 06:37;42,33333333;38,25;0;234,6487875;0;0;0;9;0;0;0;0;0;6,9436016;0;1093,079538;0;30,01100325
04.03.2021 06:42;42,41666667;38,25;0;236,3614225;0;0;0,0003645;9;0;0;0;0;0;6,95148585;0;1093,26584;0;30,0139065
04.03.2021 06:47;42,5;38,25;0;237,18829;0;0;0,006971;9;0;0;0;0;0;6,94366415;0;1093,555308;0;29,99354025
